Area	Bairro	Cidade	Endereco	Estado	Latitude	Longitude	Quartos	Suites	Vagas	Tipo	Transacao	Valor
152	Lagoa	Rio de Janeiro	Avenida Borges de Medeiros	RJ	-22.962807	-43.207839	4	1	2	Apartamento	Venda	3900000
110	Lagoa	Rio de Janeiro	Rua Getúlio das Neves	RJ	-22.9595185	-43.2060666	3	1	1	Apartamento	Venda	1790000
30	Catete	Rio de Janeiro	Rua Bento Lisboa	RJ	-22.9304845	-43.1795439	1	0	0	Apartamento	Venda	350000
35	Copacabana	Rio de Janeiro	Rua Figueiredo Magalhães	RJ	-22.9647036	-43.1904358	1	1	0	Apartamento	Venda	420000
143	Ipanema	Rio de Janeiro	Rua Redentor	RJ	-22.9824835	-43.2096948	3	2	1	Apartamento	Venda	2700000
74	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Alfredo Balthazar da Silveira	RJ	-23.0106369	-43.4391423	2	2	1	Apartamento	Venda	590000
42	Coelho Neto	Rio de Janeiro	Avenida Brasil	RJ	-22.8263593	-43.354809	2	0	1	Apartamento	Venda	98000
105	Leblon	Rio de Janeiro	Rua Humberto de Campos	RJ	-22.982725	-43.225352	3	1	1	Apartamento	Venda	2000000
148	Jardim Guanabara	Rio de Janeiro	Rua Solano da Cunha	RJ	-26.9225117	-49.0607072	3	1	2	Apartamento	Venda	980000
89	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9262646	-43.2355065	3	1	0	Apartamento	Venda	600000
35	Flamengo	Rio de Janeiro	Rua Dois de Dezembro	RJ	-22.9298881	-43.1758125	1	0	0	Apartamento	Venda	498000
220	Botafogo	Rio de Janeiro	Rua São João Batista	RJ	-26.9225117	-49.0607072	3	1	3	Apartamento	Venda	2100000
262	Jardim Oceânico	Rio de Janeiro	Avenida João Carlos Machado	RJ	-23.0113216	-43.3041113	3	3	4	Apartamento	Venda	3500000
194	Copacabana	Rio de Janeiro	Rua Souza Lima	RJ	-22.9820382	-43.1925995	4	1	2	Apartamento	Venda	2350000
78	Recreio dos Bandeirantes	Rio de Janeiro	Avenida José Luiz Ferraz	RJ	-23.0214327	-43.4865062	2	2	1	Apartamento	Venda	469500
136	Lagoa	Rio de Janeiro	Rua Fonte da Saudade	RJ	-22.9654259	-43.2028372	3	1	2	Apartamento	Venda	2110000
40	Copacabana	Rio de Janeiro	Avenida Princesa Isabel	RJ	-22.9624692	-43.1746014	1	0	0	Apartamento	Venda	530000
168	Copacabana	Rio de Janeiro	Rua Domingos Ferreira	RJ	-22.9742319	-43.1877784	3	1	1	Apartamento	Venda	1550000
28	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.964122	-43.172317	1	0	0	Apartamento	Venda	850000
580	Ipanema	Rio de Janeiro	R Nascimento Silva	RJ	-22.9817821	-43.2127513	4	4	4	Apartamento	Venda	10700000
161	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.932124	-43.24018	3	1	2	Apartamento	Venda	1150000
45	Irajá	Rio de Janeiro	Avenida Brasil	RJ	-22.824381	-43.331412	2	0	1	Apartamento	Venda	190000
115	Riachuelo	Rio de Janeiro	Rua Vítor Meireles	RJ	-22.9063928	-43.2575476	3	1	1	Apartamento	Venda	500000
72	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Comandante Rúbens Silva	RJ	-22.9414768	-43.3361828	2	1	1	Apartamento	Venda	430000
120	Ipanema	Rio de Janeiro	Rua Almirante Saddock de Sá	RJ	-22.980382	-43.201124	3	1	1	Apartamento	Venda	2050000
137	Lagoa	Rio de Janeiro	Rua Baronesa de Poconé	RJ	-22.9624247	-43.2023677	3	1	2	Apartamento	Venda	2100000
85	Ipanema	Rio de Janeiro	Rua Alberto de Campos	RJ	-22.9811651	-43.1991556	3	0	1	Apartamento	Venda	1180000
38	Flamengo	Rio de Janeiro	Rua Marquês de Abrantes	RJ	-22.9360783	-43.1772454	2	2	0	Apartamento	Venda	495000
73	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0059712	-43.3386127	4	1	2	Apartamento	Venda	1470000
138	Leme	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9631474	-43.1731459	3	1	0	Apartamento	Venda	1300000
140	Vila Isabel	Rio de Janeiro	Rua Jorge Rudge	RJ	-22.9101987	-43.2410298	5	0	1	Apartamento	Venda	650000
228	Flamengo	Rio de Janeiro	Praia do Flamengo	RJ	-22.9266195	-43.1736106	4	1	1	Apartamento	Venda	4000000
272	Leblon	Rio de Janeiro	Avenida Visconde de Albuquerque	RJ	-22.9833306	-43.2279002	4	2	3	Apartamento	Venda	6850000
90	Andaraí	Rio de Janeiro	Rua Paula Brito	RJ	-22.924885	-43.252372	2	1	1	Apartamento	Venda	550000
69	Vidigal	Rio de Janeiro	Avenida Presidente João Goulart	RJ	-22.9943126	-43.2361305	2	0	1	Apartamento	Venda	330000
110	Copacabana	Rio de Janeiro	Rua Felipe de Oliveira	RJ	-22.9616238	-43.1763605	3	1	0	Apartamento	Venda	1250000
74	Pechincha	Rio de Janeiro	Estrada Capenha	RJ	-22.9282662	-43.3446488	2	1	1	Apartamento	Venda	350000
217	Recreio dos Bandeirantes	Rio de Janeiro	Rua General Orlando Geisel	RJ	-23.0131751	-43.4532285	3	1	2	Apartamento	Venda	990000
357	Barra da Tijuca	Rio de Janeiro	Rua Paulo Assis Ribeiro	RJ	-23.0104018	-43.3058078	4	2	3	Apartamento	Venda	2800000
294	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-22.9861525	-43.2353107	4	1	3	Apartamento	Venda	5500000
170	Tijuca	Rio de Janeiro	Rua Maria Amália	RJ	-22.927466	-43.241449	4	3	2	Apartamento	Venda	1280000
50	Copacabana	Rio de Janeiro	Rua General Azevedo Pimentel	RJ	-22.965803	-43.1807192	1	0	0	Apartamento	Venda	460000
73	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9896594	-43.3518534	3	1	2	Apartamento	Venda	1018800
76	Praça da Bandeira	Rio de Janeiro	Rua Paraíba	RJ	-22.9120765	-43.2166776	2	1	1	Apartamento	Venda	660000
134	Recreio dos Bandeirantes	Rio de Janeiro	Avenida José Luiz Ferraz	RJ	-26.9225117	-49.0607072	3	1	2	Apartamento	Venda	859500
150	Copacabana	Rio de Janeiro	Rua Raul Pompéia	RJ	-22.9814523	-43.1924398	4	2	0	Apartamento	Venda	990000
76	Tijuca	Rio de Janeiro	Rua Leite de Abreu	RJ	-22.9357623	-43.2434549	3	1	2	Apartamento	Venda	650000
34	Tijuca	Rio de Janeiro	Rua Haddock Lobo	RJ	-22.917892	-43.2115474	1	1	1	Apartamento	Venda	290000
75	Campinho	Rio de Janeiro	Rua Cândido Benício	RJ	-22.892766	-43.348458	2	0	1	Apartamento	Venda	260000
700	Botafogo	Rio de Janeiro	Avenida Pasteur	RJ	-22.9503237	-43.1773817	4	1	2	Apartamento	Venda	6490000
142	Jacarepaguá	Rio de Janeiro	Estrada do Bananal	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	780000
92	Tijuca	Rio de Janeiro	Rua Uruguai	RJ	-22.928479	-43.2434415	2	0	0	Apartamento	Venda	570000
114	Botafogo	Rio de Janeiro	Praia Botafogo	RJ	-22.9443828	-43.1816275	3	0	2	Apartamento	Venda	1680000
154	São Conrado	Rio de Janeiro	Estrada do Joá	RJ	-22.9985181	-43.2713821	3	1	3	Apartamento	Venda	1950000
69	Humaitá	Rio de Janeiro	Rua Visconde de Silva	RJ	-22.958612	-43.198987	2	1	1	Apartamento	Venda	920000
92	Barra da Tijuca	Rio de Janeiro	Rua Mário Covas Júnior	RJ	-23.0048111	-43.3297994	2	1	1	Apartamento	Venda	780000
290	Barra da Tijuca	Rio de Janeiro	Rua Fernando Nogueira de Sousa	RJ	-23.0094093	-43.3135747	4	4	3	Apartamento	Venda	2800000
93	Cocotá	Rio de Janeiro	Rua Tâmisa	RJ	-22.8055925	-43.1833185	3	1	1	Apartamento	Venda	320000
54	Madureira	Rio de Janeiro	Avenida Ministro Edgard Romero	RJ	-22.8644353	-43.3333843	2	0	0	Apartamento	Venda	140000
94	Flamengo	Rio de Janeiro	Rua Edifício Contim	RJ	-22.9367524	-43.175927	3	1	1	Apartamento	Venda	1350000
70	Humaitá	Rio de Janeiro	Rua Voluntários da Pátria	RJ	-22.9561521	-43.1973456	2	0	0	Apartamento	Venda	750000
180	Barra da Tijuca	Rio de Janeiro	Rua César Lattes	RJ	-23.0030199	-43.4295524	3	2	2	Apartamento	Venda	1300000
239	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0101638	-43.3532618	4	3	3	Apartamento	Venda	5100000
128	Recreio dos Bandeirantes	Rio de Janeiro	Estrada Benvindo de Novaes	RJ	-23.0150847	-43.463966	3	1	2	Apartamento	Venda	739000
110	Jardim Guanabara	Rio de Janeiro	Jardim Guanabara - Quebra Coco	RJ	-22.8134945	-43.2135478	2	1	2	Apartamento	Venda	650000
85	Botafogo	Rio de Janeiro	Rua Marquês de Olinda	RJ	-22.9438957	-43.1839692	3	2	1	Apartamento	Venda	870000
103	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada dos Três Rios	RJ	-22.9352614	-43.3314276	3	1	2	Apartamento	Venda	700000
98	Tijuca	Rio de Janeiro	Rua Garibaldi	RJ	-22.9335968	-43.2455118	4	1	2	Apartamento	Venda	890000
187	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Alfredo Balthazar da Silveira	RJ	-23.016151	-43.4489354	3	1	2	Apartamento	Venda	850000
250	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9863597	-43.2021969	3	3	2	Apartamento	Venda	7000000
136	Ipanema	Rio de Janeiro	Rua Redentor	RJ	-22.9822989	-43.2086725	3	3	2	Apartamento	Venda	4200000
225	Ipanema	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9804193	-43.2144696	4	2	3	Apartamento	Venda	5250000
58	Quintino Bocaiúva	Rio de Janeiro	Rua Garcia Pires	RJ	-22.8875146	-43.3246401	2	1	0	Apartamento	Venda	250000
79	Recreio dos Bandeirantes	Rio de Janeiro	Rua São Francisco de Assis	RJ	-23.0195995	-43.4744852	2	1	1	Apartamento	Venda	559000
191	Barra da Tijuca	Rio de Janeiro	Avenida Belisário Leite de Andrade Neto	RJ	-23.0141305	-43.307287	4	2	2	Apartamento	Venda	1600000
182	Recreio dos Bandeirantes	Rio de Janeiro	Rua Guilherme Baptista	RJ	-23.014288	-43.4597246	3	2	2	Apartamento	Venda	989000
240	Barra da Tijuca	Rio de Janeiro	Avenida Peregrino Júnior	RJ	-23.0078912	-43.3451345	4	4	3	Apartamento	Venda	4200000
58	Campo Grande	Rio de Janeiro	Estrada Cachamorra	RJ	-22.9512258	-43.5689154	2	1	1	Apartamento	Venda	280000
141	Botafogo	Rio de Janeiro	Rua Professor Álvaro Rodrigues	RJ	-22.9521761	-43.1841837	3	1	1	Apartamento	Venda	1100000
67	Recreio dos Bandeirantes	Rio de Janeiro	Avenida das Américas	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	500000
118	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-22.9843063	-43.2016452	3	3	1	Apartamento	Venda	1950000
89	Recreio dos Bandeirantes	Rio de Janeiro	Rua Leiloeiro Ernani Mello	RJ	-23.022052	-43.4729618	2	1	2	Apartamento	Venda	570000
87	Catete	Rio de Janeiro	Rua Bento Lisboa	RJ	-22.9282788	-43.1798208	3	1	1	Apartamento	Venda	989000
223	Recreio dos Bandeirantes	Rio de Janeiro	Estrada do Pontal	RJ	-23.0303927	-43.4781484	3	1	2	Apartamento	Venda	682000
116	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Genaro de Carvalho	RJ	-23.0223378	-43.4813237	3	1	2	Apartamento	Venda	640000
237	Gávea	Rio de Janeiro	Rua Gal Rabelo	RJ	-22.9768938	-43.2268007	4	1	2	Apartamento	Venda	3200000
100	Copacabana	Rio de Janeiro	Rua Domingos Ferreira	RJ	-22.9700653	-43.1841829	3	1	1	Apartamento	Venda	1580000
92	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada do Guanumbi	RJ	-22.934257	-43.3284332	3	1	1	Apartamento	Venda	410000
84	Humaitá	Rio de Janeiro	Rua Macedo Sobrinho	RJ	-22.9588734	-43.1983713	2	1	1	Apartamento	Venda	1600000
148	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada do Bananal	RJ	-22.9411452	-43.3322516	3	2	2	Apartamento	Venda	660000
96	Recreio dos Bandeirantes	Rio de Janeiro	Rua Murilo de Araújo	RJ	-23.0171037	-43.4635924	3	1	2	Apartamento	Venda	830000
68	Humaitá	Rio de Janeiro	Rua do Humaitá	RJ	-22.9591763	-43.2015377	2	1	1	Apartamento	Venda	1200000
120	Botafogo	Rio de Janeiro	Rua Voluntários da Pátria	RJ	-22.9524725	-43.1875017	3	0	1	Apartamento	Venda	920000
23	Centro	Rio de Janeiro	Rua Senador Dantas	RJ	-22.9091139	-43.178448	1	0	0	Apartamento	Venda	215000
72	Recreio dos Bandeirantes	Rio de Janeiro	Rua Silvia Pozzano	RJ	-23.0068538	-43.4841998	2	1	1	Apartamento	Venda	450000
150	Copacabana	Rio de Janeiro	Rua Bolivar	RJ	-22.9760056	-43.1881782	3	1	0	Apartamento	Venda	3300000
372	Barra da Tijuca	Rio de Janeiro	Avenida Olegário Maciel	RJ	-23.0003709	-43.365895	4	2	4	Apartamento	Venda	1850000
55	Maracanã	Rio de Janeiro	Rua São Francisco Xavier	RJ	-22.9052206	-43.2422427	2	1	1	Apartamento	Venda	249000
319	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9740791	-43.2001208	4	3	4	Apartamento	Venda	8000000
67	Engenho Novo	Rio de Janeiro	Rua Martins Lage	RJ	-22.9022216	-43.2710327	2	0	1	Apartamento	Venda	230000
285	Copacabana	Rio de Janeiro	Rua Pompeu Loureiro	RJ	-22.9746062	-43.1929346	4	1	2	Apartamento	Venda	2850000
92	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-22.9343704	-43.3351394	3	2	2	Apartamento	Venda	759993
310	Copacabana	Rio de Janeiro	Rua Cinco de Julho	RJ	-22.9713633	-43.1902234	4	2	2	Apartamento	Venda	2800000
120	Ipanema	Rio de Janeiro	Rua Joaquim Nabuco	RJ	-22.9865583	-43.1939043	3	1	1	Apartamento	Venda	2500000
132	Leblon	Rio de Janeiro	Rua Juquiá	RJ	-22.98054	-43.223495	3	1	0	Apartamento	Venda	1800000
119	Barra da Tijuca	Rio de Janeiro	Praca Telê Santana	RJ	-23.0022423	-43.390556	3	1	2	Apartamento	Venda	1300000
120	Barra da Tijuca	Rio de Janeiro	Avenida Embaixador Abelardo Bueno	RJ	-22.9728572	-43.3886062	3	2	1	Apartamento	Venda	950000
94	Botafogo	Rio de Janeiro	Rua General Goes Monteiro	RJ	-22.9565911	-43.1786764	3	0	1	Apartamento	Venda	1490000
55	Cachambi	Rio de Janeiro	Rua São Gabriel	RJ	-22.8877474	-43.274553	2	0	1	Apartamento	Venda	285000
167	Leme	Rio de Janeiro	Avenida Atlântica	RJ	-22.96499147	-43.17588167	3	1	1	Apartamento	Venda	2600000
82	Tijuca	Rio de Janeiro	Avenida Maracanã	RJ	-22.9185154	-43.232802	2	0	1	Apartamento	Venda	640000
61	Barra da Tijuca	Rio de Janeiro	Avenida Alfredo Balthazar da Silveira	RJ	-23.009558	-43.4397966	2	1	1	Apartamento	Venda	480000
94	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0267014	-43.462834	2	1	2	Apartamento	Venda	750000
34	Cachambi	Rio de Janeiro	Rua Vasco da Gama	RJ	-22.88938	-43.2820694	1	0	0	Apartamento	Venda	225000
80	Leblon	Rio de Janeiro	Rua Dias Ferreira	RJ	-14.235004	-51.92528	2	0	1	Apartamento	Venda	1569000
114	Recreio dos Bandeirantes	Rio de Janeiro	Rua Joaquim Moreira Neves	RJ	-23.0208067	-43.468683	3	1	2	Apartamento	Venda	687000
65	Piedade	Rio de Janeiro	Rua Cardoso Quintão	RJ	-22.8742443	-43.3083365	2	0	1	Apartamento	Venda	135000
59	São Cristóvão	Rio de Janeiro	Rua do Parque	RJ	-22.9038036	-43.222169	2	0	1	Apartamento	Venda	355000
147	Recreio dos Bandeirantes	Rio de Janeiro	Rua Antero Manoel de Sá Filho	RJ	-23.0238438	-43.491939	3	1	2	Apartamento	Venda	999993
50	Piedade	Rio de Janeiro	Avenida Dom Hélder Câmara	RJ	-22.884634	-43.3144882	2	1	1	Apartamento	Venda	275000
298	Península	Rio de Janeiro	Avenida Flamboyants	RJ	-22.9901879	-43.3510559	3	3	3	Apartamento	Venda	3000000
46	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Silvestre Travassos	RJ	-22.9535782	-43.3529505	2	0	1	Apartamento	Venda	150000
206	Copacabana	Rio de Janeiro	Rua Tonelero	RJ	-22.9678346	-43.1871418	3	1	1	Apartamento	Venda	1800000
113	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9666579	-43.3846044	3	1	2	Apartamento	Venda	799000
227	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-26.9225117	-49.0607072	4	4	2	Apartamento	Venda	2568000
68	Botafogo	Rio de Janeiro	Rua General Severiano	RJ	-22.9528316	-43.1769845	2	0	1	Apartamento	Venda	900000
60	Botafogo	Rio de Janeiro	Rua Bartolomeu Portela	RJ	-22.9512844	-43.1766123	1	0	1	Apartamento	Venda	710000
51	Engenho de Dentro	Rio de Janeiro	Rua Henrique Scheid	RJ	-22.8896686	-43.2904257	2	1	1	Apartamento	Venda	295000
76	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants,Dos	RJ	-22.98689379	-43.35794011	2	1	1	Apartamento	Venda	770000
300	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.9784181	-43.1894471	3	2	1	Apartamento	Venda	5298000
76	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-26.9225117	-49.0607072	2	1	2	Apartamento	Venda	449000
230	Lagoa	Rio de Janeiro	Avenida Alexandre Ferreira	RJ	-22.9622609	-43.2072656	3	1	1	Apartamento	Venda	2840000
163	Tijuca	Rio de Janeiro	Rua Bom Pastor	RJ	-22.9296036	-43.2319047	3	1	2	Apartamento	Venda	1150000
70	Taquara	Rio de Janeiro	Estrada do Rio Grande	RJ	-22.9224657	-43.3767118	2	1	1	Apartamento	Venda	330000
83	Humaitá	Rio de Janeiro	Rua Capitão Salomão	RJ	-22.9564732	-43.196547	2	1	1	Apartamento	Venda	1100000
149	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9817114	-43.2106517	3	1	1	Apartamento	Venda	3500000
60	Centro	Rio de Janeiro	Rua Guilherme Marconi	RJ	-22.917644	-43.1890659	2	0	0	Apartamento	Venda	480000
500	Recreio dos Bandeirantes	Rio de Janeiro	Rua Vicente Leporace	RJ	-23.0204326	-43.466126	3	2	3	Apartamento	Venda	1560000
80	Vila Isabel	Rio de Janeiro	Rua Pereira Nunes	RJ	-22.9171954	-43.2403193	2	0	1	Apartamento	Venda	639000
90	Méier	Rio de Janeiro	Rua Pedro de Carvalho	RJ	-22.9089302	-43.2879949	3	0	1	Apartamento	Venda	450000
90	Méier	Rio de Janeiro	Rua Dias da Cruz	RJ	-22.9030328	-43.2827407	2	0	1	Apartamento	Venda	690000
170	Barra da Tijuca	Rio de Janeiro	Rua Fernando Nogueira de Sousa	RJ	-23.00911	-43.314555	3	1	2	Apartamento	Venda	1990000
45	Leblon	Rio de Janeiro	Rua Timóteo da Costa	RJ	-22.9843189	-43.2328198	1	1	0	Apartamento	Venda	1350000
90	Pechincha	Rio de Janeiro	Rua Ulisses Hellmeister	RJ	-22.9307193	-43.3398848	3	2	1	Apartamento	Venda	500000
89	Leblon	Rio de Janeiro	Avenida Visconde de Albuquerque	RJ	-22.9793801	-43.2262303	2	1	2	Apartamento	Venda	2250000
118	Recreio dos Bandeirantes	Rio de Janeiro	Avenida José Luiz Ferraz	RJ	-23.0220136	-43.487272	3	1	2	Apartamento	Venda	700000
382	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9863432	-43.2037603	4	2	2	Apartamento	Venda	15000000
51	Cachambi	Rio de Janeiro	Rua Miguel Cervantes	RJ	-22.8908714	-43.2693133	2	1	1	Apartamento	Venda	300000
227	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.991062	-43.3514089	4	4	3	Apartamento	Venda	2439688
239	Copacabana	Rio de Janeiro	Rua Tonelero	RJ	-22.964184	-43.180788	3	1	1	Apartamento	Venda	2400000
65	Barra da Tijuca	Rio de Janeiro	Rua Coronel Paulo Malta Rezende	RJ	-23.0027784	-43.3273778	2	1	1	Apartamento	Venda	720000
120	Grajaú	Rio de Janeiro	Rua Botucatu	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	720000
86	Engenho Novo	Rio de Janeiro	Rua Barão do Bom Retiro	RJ	-22.9111288	-43.2689055	2	0	2	Apartamento	Venda	260000
81	Tijuca	Rio de Janeiro	Rua Araújo Lima	RJ	-22.9233279	-43.2405921	2	1	1	Apartamento	Venda	510000
72	Tijuca	Rio de Janeiro	Rua Afonso Pena	RJ	-22.9189222	-43.2185392	2	0	0	Apartamento	Venda	475000
41	Ipanema	Rio de Janeiro	Rua Alberto de Campos	RJ	-22.9813195	-43.1991381	2	0	1	Apartamento	Venda	778000
52	Copacabana	Rio de Janeiro	Rua Paula Freitas	RJ	-22.9687738	-43.1826239	2	0	0	Apartamento	Venda	749000
90	Leblon	Rio de Janeiro	Rua Dias Ferreira	RJ	-22.9850403	-43.2281777	2	1	0	Apartamento	Venda	2700000
85	Copacabana	Rio de Janeiro		RJ	-22.860188	-43.520159	2	1	1	Apartamento	Venda	1200000
86	Flamengo	Rio de Janeiro	Rua Buarque de Macedo	RJ	-22.9296758	-43.1747053	2	0	0	Apartamento	Venda	900000
65	Barra da Tijuca	Rio de Janeiro	Avenida Gastão Senges	RJ	-23.0046769	-43.3411421	2	2	1	Apartamento	Venda	620000
49	Centro	Rio de Janeiro	Avenida Treze de Maio	RJ	-22.9086986	-43.1773691	1	0	0	Apartamento	Venda	320000
64	Camorim	Rio de Janeiro	Estrada dos Bandeirantes	RJ	-26.9225117	-49.0607072	3	1	1	Apartamento	Venda	285000
104	Jacarepaguá	Rio de Janeiro	Rua Queiros Júnior	RJ	-22.9686373	-43.3944799	4	2	2	Apartamento	Venda	750000
74	Cachambi	Rio de Janeiro	Rua Miguel Ângelo	RJ	-22.890987	-43.267853	3	1	1	Apartamento	Venda	289000
77	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.009703	-43.3579464	2	2	0	Apartamento	Venda	1150000
75	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9674228	-43.1817311	3	1	0	Apartamento	Venda	850000
38	Botafogo	Rio de Janeiro	Rua General Severiano	RJ	-22.9533856	-43.1782544	1	0	0	Apartamento	Venda	530000
187	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Taciel Cylleno	RJ	-23.0167604	-43.4507192	3	2	2	Apartamento	Venda	1550000
75	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9633441	-43.1779461	2	0	0	Apartamento	Venda	660000
77	São Francisco Xavier	Rio de Janeiro	Rua São Francisco Xavier	RJ	-22.9044608	-43.2429799	3	0	1	Apartamento	Venda	290000
120	Vila Isabel	Rio de Janeiro	Rua Silva Pinto	RJ	-22.914701	-43.2448963	2	1	0	Apartamento	Venda	730000
75	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.9836672	-43.1998984	2	0	1	Apartamento	Venda	1250000
70	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9289792	-43.2373196	2	0	1	Apartamento	Venda	598000
80	Bonsucesso	Rio de Janeiro	Rua Bonsucesso,De	RJ	-22.8627989	-43.2543861	2	0	0	Apartamento	Venda	315000
77	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	530000
99	Flamengo	Rio de Janeiro	Rua Correa Dutra	RJ	-22.9273718	-43.1778548	3	0	1	Apartamento	Venda	1300000
83	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.924934	-43.2341466	2	0	0	Apartamento	Venda	450000
110	Tijuca	Rio de Janeiro	Rua Silva Teles	RJ	-22.9215857	-43.2442982	3	1	1	Apartamento	Venda	630000
65	Copacabana	Rio de Janeiro	Rua Siqueira Campos	RJ	-22.965587	-43.188266	3	0	0	Apartamento	Venda	1060000
105	Barra da Tijuca	Rio de Janeiro	Rua General Ivan Raposo	RJ	-23.0079544	-43.3127856	2	1	2	Apartamento	Venda	1280000
220	Barra da Tijuca	Rio de Janeiro	Avenida Lucio Costa	RJ	-23.0114084	-43.3251329	3	0	2	Apartamento	Venda	2700000
95	Leblon	Rio de Janeiro	Avenida Bartolomeu Mitre	RJ	-22.982842	-43.2237989	1	1	1	Apartamento	Venda	2500000
174	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Tirol	RJ	-22.9392834	-43.333138	3	2	2	Apartamento	Venda	740010
350	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Taciel Cylleno	RJ	-23.017804	-43.451704	3	2	2	Apartamento	Venda	1550000
192	Recreio dos Bandeirantes	Rio de Janeiro	Rua Joaquim Cardoso	RJ	-23.024076	-43.45698	3	3	4	Apartamento	Venda	1350000
300	Leblon	Rio de Janeiro	Avenida Delfim Moreira	RJ	-22.9870003	-43.2216255	4	2	2	Apartamento	Venda	14000000
257	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0251552	-43.4589431	3	0	0	Apartamento	Venda	1550000
130	Lagoa	Rio de Janeiro	Rua Fonte da Saudade	RJ	-22.9671201	-43.2032253	3	3	2	Apartamento	Venda	3500000
83	Recreio dos Bandeirantes	Rio de Janeiro	Rua Hugo Panasco Alvim	RJ	-23.018534	-43.455418	3	1	2	Apartamento	Venda	550000
72	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Comandante Rúbens Silva	RJ	-22.9418031	-43.3360267	2	1	1	Apartamento	Venda	339000
65	Barra da Tijuca	Rio de Janeiro	Rua Alceu Amoroso Lima	RJ	-23.0037844	-43.3269264	2	1	1	Apartamento	Venda	615000
280	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9820466	-43.2040226	2	2	1	Apartamento	Venda	4800000
70	Méier	Rio de Janeiro	Rua Constança Barbosa	RJ	-22.9010321	-43.280834	2	0	1	Apartamento	Venda	350000
67	Praça Seca	Rio de Janeiro	Rua Parintins	RJ	-22.8953396	-43.3567675	2	0	1	Apartamento	Venda	277000
63	Jacarepaguá	Rio de Janeiro	Estrada de Camorim	RJ	-22.969327	-43.4259192	3	1	1	Apartamento	Venda	327979
48	Anil	Rio de Janeiro		RJ	-22.9551921	-43.3372282	2	0	1	Apartamento	Venda	100000
55	Engenho de Dentro	Rio de Janeiro	Rua Dionísio Fernandes	RJ	-22.9071763	-43.3008827	2	0	1	Apartamento	Venda	229000
72	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9822004	-43.1999922	2	0	1	Apartamento	Venda	1170000
106	Lagoa	Rio de Janeiro	Rua Professor Saldanha	RJ	-22.9610251	-43.2050907	2	0	2	Apartamento	Venda	2500000
